$PADBT,305.222,f,093.031,M,050.870,F*06
$PADBT,305.248,f,093.039,M,050.874,F*06
$PADBT,304.373,f,092.773,M,050.729,F*01
$PADBT,304.058,f,092.677,M,050.676,F*05
$PADBT,303.859,f,092.616,M,050.643,F*0A
$PADBT,303.499,f,092.506,M,050.583,F*07
$PADBT,303.698,f,092.567,M,050.616,F*0C
$PADBT,302.972,f,092.345,M,050.495,F*09
$PADBT,302.624,f,092.240,M,050.437,F*09
$PADBT,302.830,f,092.302,M,050.471,F*07
$PADBT,302.091,f,092.077,M,050.348,F*08
$PADBT,301.229,f,091.814,M,050.204,F*0D
$PADBT,301.242,f,091.818,M,050.207,F*0F
$PADBT,300.766,f,091.673,M,050.127,F*0F
$PADBT,300.258,f,091.518,M,050.043,F*0A
$PADBT,299.821,f,091.385,M,049.970,F*0C
$PADBT,299.840,f,091.391,M,049.973,F*0D
$PADBT,299.608,f,091.320,M,049.934,F*06
$PADBT,298.824,f,091.081,M,049.804,F*0D
$PADBT,298.991,f,091.132,M,049.831,F*0D
$PADBT,298.117,f,090.866,M,049.686,F*00
$PADBT,298.271,f,090.913,M,049.711,F*0F
$PADBT,297.416,f,090.652,M,049.569,F*00
$PADBT,297.480,f,090.672,M,049.580,F*0A
$PADBT,296.760,f,090.452,M,049.460,F*09
$PADBT,296.085,f,090.246,M,049.347,F*04
$PADBT,296.258,f,090.299,M,049.376,F*06
$PADBT,295.352,f,090.023,M,049.225,F*0A
$PADBT,295.905,f,090.191,M,049.317,F*0A
$PADBT,295.004,f,089.917,M,049.167,F*09
$PADBT,295.216,f,089.982,M,049.202,F*04
$PADBT,294.213,f,089.676,M,049.035,F*02
$PADBT,293.628,f,089.498,M,048.938,F*0E
$PADBT,293.094,f,089.335,M,048.849,F*08
$PADBT,292.882,f,089.270,M,048.813,F*09
$PADBT,292.638,f,089.196,M,048.773,F*04
$PADBT,292.400,f,089.123,M,048.733,F*07
$PADBT,292.188,f,089.058,M,048.698,F*0F
$PADBT,291.603,f,088.880,M,048.600,F*05
$PADBT,291.943,f,088.984,M,048.657,F*09
$PADBT,290.966,f,088.686,M,048.494,F*0F
$PADBT,290.535,f,088.555,M,048.422,F*05
$PADBT,290.554,f,088.561,M,048.425,F*02
$PADBT,289.873,f,088.353,M,048.312,F*06
$PADBT,289.744,f,088.314,M,048.290,F*05
$PADBT,288.702,f,087.996,M,048.117,F*05
$PADBT,288.368,f,087.894,M,048.061,F*0E
$PADBT,288.201,f,087.843,M,048.033,F*0D
$PADBT,287.680,f,087.685,M,047.946,F*0F
$PADBT,286.934,f,087.457,M,047.822,F*00
$PADBT,287.011,f,087.481,M,047.835,F*02
$PADBT,288.368,f,087.894,M,048.061,F*0E
$PADBT,285.513,f,087.024,M,047.585,F*0A
$PADBT,285.127,f,086.906,M,047.521,F*0F
$PADBT,284.838,f,086.818,M,047.473,F*01
$PADBT,285.526,f,087.028,M,047.587,F*02
$PADBT,284.098,f,086.593,M,047.349,F*03
$PADBT,283.982,f,086.558,M,047.330,F*0F
$PADBT,283.211,f,086.322,M,047.201,F*06
$PADBT,282.632,f,086.146,M,047.105,F*05
$PADBT,282.613,f,086.140,M,047.102,F*07
$PADBT,282.137,f,085.995,M,047.022,F*06
$PADBT,281.237,f,085.721,M,046.872,F*0B
$PADBT,281.970,f,085.944,M,046.995,F*06
